year,month,month_padded,month_long,month_short,day,day_padded,day_ord,date_1,date_2,date_3,births
2013,10,10,October,Oc,29,29,29th,"29th October, 2013","Oc 29, 2013",2013-10-29,12519
2013,10,10,October,Oc,30,30,30th,"30th October, 2013","Oc 30, 2013",2013-10-30,11752
2013,10,10,October,Oc,31,31,31st,"31st October, 2013","Oc 31, 2013",2013-10-31,10975
2013,11,11,November,Nov,1,01,1st,"1st November, 2013","Nov 1, 2013",2013-11-01,12653
2013,11,11,November,Nov,2,02,2nd,"2nd November, 2013","Nov 2, 2013",2013-11-02,8407
2013,11,11,November,Nov,3,03,3rd,"3rd November, 2013","Nov 3, 2013",2013-11-03,7368
2013,11,11,November,Nov,4,04,4th,"4th November, 2013","Nov 4, 2013",2013-11-04,12164
2013,11,11,November,Nov,5,05,5th,"5th November, 2013","Nov 5, 2013",2013-11-05,12785
2013,11,11,November,Nov,6,06,6th,"6th November, 2013","Nov 6, 2013",2013-11-06,12113
2013,11,11,November,Nov,7,07,7th,"7th November, 2013","Nov 7, 2013",2013-11-07,12566
2013,11,11,November,Nov,8,08,8th,"8th November, 2013","Nov 8, 2013",2013-11-08,12026
2013,11,11,November,Nov,9,09,9th,"9th November, 2013","Nov 9, 2013",2013-11-09,8092
2013,11,11,November,Nov,10,10,10th,"10th November, 2013","Nov 10, 2013",2013-11-10,7258
2013,11,11,November,Nov,11,11,11th,"11th November, 2013","Nov 11, 2013",2013-11-11,11418
2013,11,11,November,Nov,12,12,12th,"12th November, 2013","Nov 12, 2013",2013-11-12,13669
2013,11,11,November,Nov,13,13,13th,"13th November, 2013","Nov 13, 2013",2013-11-13,12130
2013,11,11,November,Nov,14,14,14th,"14th November, 2013","Nov 14, 2013",2013-11-14,12206
2013,11,11,November,Nov,15,15,15th,"15th November, 2013","Nov 15, 2013",2013-11-15,12339
2013,11,11,November,Nov,16,16,16th,"16th November, 2013","Nov 16, 2013",2013-11-16,8305
2013,11,11,November,Nov,17,17,17th,"17th November, 2013","Nov 17, 2013",2013-11-17,7348
2013,11,11,November,Nov,18,18,18th,"18th November, 2013","Nov 18, 2013",2013-11-18,12154
2013,11,11,November,Nov,19,19,19th,"19th November, 2013","Nov 19, 2013",2013-11-19,12413
2013,11,11,November,Nov,20,20,20th,"20th November, 2013","Nov 20, 2013",2013-11-20,12503
2013,11,11,November,Nov,21,21,21st,"21st November, 2013","Nov 21, 2013",2013-11-21,12499
2013,11,11,November,Nov,22,22,22nd,"22nd November, 2013","Nov 22, 2013",2013-11-22,12459
2013,11,11,November,Nov,23,23,23rd,"23rd November, 2013","Nov 23, 2013",2013-11-23,8239
2013,11,11,November,Nov,24,24,24th,"24th November, 2013","Nov 24, 2013",2013-11-24,7362
2013,11,11,November,Nov,25,25,25th,"25th November, 2013","Nov 25, 2013",2013-11-25,12658
2013,11,11,November,Nov,26,26,26th,"26th November, 2013","Nov 26, 2013",2013-11-26,13211
2013,11,11,November,Nov,27,27,27th,"27th November, 2013","Nov 27, 2013",2013-11-27,11782
2013,11,11,November,Nov,28,28,28th,"28th November, 2013","Nov 28, 2013",2013-11-28,7175
2013,11,11,November,Nov,29,29,29th,"29th November, 2013","Nov 29, 2013",2013-11-29,9077
2013,11,11,November,Nov,30,30,30th,"30th November, 2013","Nov 30, 2013",2013-11-30,7778
2013,12,12,December,Dec,1,01,1st,"1st December, 2013","Dec 1, 2013",2013-12-01,7449
2013,12,12,December,Dec,2,02,2nd,"2nd December, 2013","Dec 2, 2013",2013-12-02,12512
2013,12,12,December,Dec,3,03,3rd,"3rd December, 2013","Dec 3, 2013",2013-12-03,13352
2013,12,12,December,Dec,4,04,4th,"4th December, 2013","Dec 4, 2013",2013-12-04,12947
2013,12,12,December,Dec,5,05,5th,"5th December, 2013","Dec 5, 2013",2013-12-05,12437
2013,12,12,December,Dec,6,06,6th,"6th December, 2013","Dec 6, 2013",2013-12-06,11861
2013,12,12,December,Dec,7,07,7th,"7th December, 2013","Dec 7, 2013",2013-12-07,8068
2013,12,12,December,Dec,8,08,8th,"8th December, 2013","Dec 8, 2013",2013-12-08,7226
2013,12,12,December,Dec,9,09,9th,"9th December, 2013","Dec 9, 2013",2013-12-09,11824
2013,12,12,December,Dec,10,10,10th,"10th December, 2013","Dec 10, 2013",2013-12-10,12597
2013,12,12,December,Dec,11,11,11th,"11th December, 2013","Dec 11, 2013",2013-12-11,12413
2013,12,12,December,Dec,12,12,12th,"12th December, 2013","Dec 12, 2013",2013-12-12,12485
2013,12,12,December,Dec,13,13,13th,"13th December, 2013","Dec 13, 2013",2013-12-13,11484
2013,12,12,December,Dec,14,14,14th,"14th December, 2013","Dec 14, 2013",2013-12-14,8163
2013,12,12,December,Dec,15,15,15th,"15th December, 2013","Dec 15, 2013",2013-12-15,7305
2013,12,12,December,Dec,16,16,16th,"16th December, 2013","Dec 16, 2013",2013-12-16,12316
2013,12,12,December,Dec,17,17,17th,"17th December, 2013","Dec 17, 2013",2013-12-17,13252
2013,12,12,December,Dec,18,18,18th,"18th December, 2013","Dec 18, 2013",2013-12-18,13132
2013,12,12,December,Dec,19,19,19th,"19th December, 2013","Dec 19, 2013",2013-12-19,13320
2013,12,12,December,Dec,20,20,20th,"20th December, 2013","Dec 20, 2013",2013-12-20,13248
2013,12,12,December,Dec,21,21,21st,"21st December, 2013","Dec 21, 2013",2013-12-21,8836
2013,12,12,December,Dec,22,22,22nd,"22nd December, 2013","Dec 22, 2013",2013-12-22,7535
2013,12,12,December,Dec,23,23,23rd,"23rd December, 2013","Dec 23, 2013",2013-12-23,12140
2013,12,12,December,Dec,24,24,24th,"24th December, 2013","Dec 24, 2013",2013-12-24,9194
2013,12,12,December,Dec,25,25,25th,"25th December, 2013","Dec 25, 2013",2013-12-25,6620
2013,12,12,December,Dec,26,26,26th,"26th December, 2013","Dec 26, 2013",2013-12-26,11375
2013,12,12,December,Dec,27,27,27th,"27th December, 2013","Dec 27, 2013",2013-12-27,13588
2013,12,12,December,Dec,28,28,28th,"28th December, 2013","Dec 28, 2013",2013-12-28,9203
2013,12,12,December,Dec,29,29,29th,"29th December, 2013","Dec 29, 2013",2013-12-29,7896
2013,12,12,December,Dec,30,30,30th,"30th December, 2013","Dec 30, 2013",2013-12-30,13096
2013,12,12,December,Dec,31,31,31st,"31st December, 2013","Dec 31, 2013",2013-12-31,12525
2014,1,01,January,Jan,1,01,1st,"1st January, 2014","Jan 1, 2014",2014-01-01,8018
2014,1,01,January,Jan,2,02,2nd,"2nd January, 2014","Jan 2, 2014",2014-01-02,11171
2014,1,01,January,Jan,3,03,3rd,"3rd January, 2014","Jan 3, 2014",2014-01-03,12317
2014,1,01,January,Jan,4,04,4th,"4th January, 2014","Jan 4, 2014",2014-01-04,8199
2014,1,01,January,Jan,5,05,5th,"5th January, 2014","Jan 5, 2014",2014-01-05,7174
2014,1,01,January,Jan,6,06,6th,"6th January, 2014","Jan 6, 2014",2014-01-06,11400
2014,1,01,January,Jan,7,07,7th,"7th January, 2014","Jan 7, 2014",2014-01-07,12310
2014,1,01,January,Jan,8,08,8th,"8th January, 2014","Jan 8, 2014",2014-01-08,11829
2014,1,01,January,Jan,9,09,9th,"9th January, 2014","Jan 9, 2014",2014-01-09,11827
2014,1,01,January,Jan,10,10,10th,"10th January, 2014","Jan 10, 2014",2014-01-10,11989
2014,1,01,January,Jan,11,11,11th,"11th January, 2014","Jan 11, 2014",2014-01-11,8292
2014,1,01,January,Jan,12,12,12th,"12th January, 2014","Jan 12, 2014",2014-01-12,7298
2014,1,01,January,Jan,13,13,13th,"13th January, 2014","Jan 13, 2014",2014-01-13,11714
2014,1,01,January,Jan,14,14,14th,"14th January, 2014","Jan 14, 2014",2014-01-14,12598
2014,1,01,January,Jan,15,15,15th,"15th January, 2014","Jan 15, 2014",2014-01-15,11785
2014,1,01,January,Jan,16,16,16th,"16th January, 2014","Jan 16, 2014",2014-01-16,11822
2014,1,01,January,Jan,17,17,17th,"17th January, 2014","Jan 17, 2014",2014-01-17,11932
2014,1,01,January,Jan,18,18,18th,"18th January, 2014","Jan 18, 2014",2014-01-18,8143
2014,1,01,January,Jan,19,19,19th,"19th January, 2014","Jan 19, 2014",2014-01-19,6924
2014,1,01,January,Jan,20,20,20th,"20th January, 2014","Jan 20, 2014",2014-01-20,11024
2014,1,01,January,Jan,21,21,21st,"21st January, 2014","Jan 21, 2014",2014-01-21,12177
2014,1,01,January,Jan,22,22,22nd,"22nd January, 2014","Jan 22, 2014",2014-01-22,11936
2014,1,01,January,Jan,23,23,23rd,"23rd January, 2014","Jan 23, 2014",2014-01-23,12162
2014,1,01,January,Jan,24,24,24th,"24th January, 2014","Jan 24, 2014",2014-01-24,11840
2014,1,01,January,Jan,25,25,25th,"25th January, 2014","Jan 25, 2014",2014-01-25,8190
2014,1,01,January,Jan,26,26,26th,"26th January, 2014","Jan 26, 2014",2014-01-26,7424
2014,1,01,January,Jan,27,27,27th,"27th January, 2014","Jan 27, 2014",2014-01-27,11561
2014,1,01,January,Jan,28,28,28th,"28th January, 2014","Jan 28, 2014",2014-01-28,12031
2014,1,01,January,Jan,29,29,29th,"29th January, 2014","Jan 29, 2014",2014-01-29,11381
2014,1,01,January,Jan,30,30,30th,"30th January, 2014","Jan 30, 2014",2014-01-30,11651
2014,1,01,January,Jan,31,31,31st,"31st January, 2014","Jan 31, 2014",2014-01-31,11843
2014,2,02,February,Feb,1,01,1st,"1st February, 2014","Feb 1, 2014",2014-02-01,8206
2014,2,02,February,Feb,2,02,2nd,"2nd February, 2014","Feb 2, 2014",2014-02-02,7265
2014,2,02,February,Feb,3,03,3rd,"3rd February, 2014","Feb 3, 2014",2014-02-03,11825
2014,2,02,February,Feb,4,04,4th,"4th February, 2014","Feb 4, 2014",2014-02-04,12519
2014,2,02,February,Feb,5,05,5th,"5th February, 2014","Feb 5, 2014",2014-02-05,11914
2014,2,02,February,Feb,6,06,6th,"6th February, 2014","Feb 6, 2014",2014-02-06,11807
2014,2,02,February,Feb,7,07,7th,"7th February, 2014","Feb 7, 2014",2014-02-07,12246
2014,2,02,February,Feb,8,08,8th,"8th February, 2014","Feb 8, 2014",2014-02-08,8129
2014,2,02,February,Feb,9,09,9th,"9th February, 2014","Feb 9, 2014",2014-02-09,7060
2014,2,02,February,Feb,10,10,10th,"10th February, 2014","Feb 10, 2014",2014-02-10,11886
2014,2,02,February,Feb,11,11,11th,"11th February, 2014","Feb 11, 2014",2014-02-11,12311
2014,2,02,February,Feb,12,12,12th,"12th February, 2014","Feb 12, 2014",2014-02-12,12154
2014,2,02,February,Feb,13,13,13th,"13th February, 2014","Feb 13, 2014",2014-02-13,11384
2014,2,02,February,Feb,14,14,14th,"14th February, 2014","Feb 14, 2014",2014-02-14,12494
2014,2,02,February,Feb,15,15,15th,"15th February, 2014","Feb 15, 2014",2014-02-15,8391
2014,2,02,February,Feb,16,16,16th,"16th February, 2014","Feb 16, 2014",2014-02-16,7259
2014,2,02,February,Feb,17,17,17th,"17th February, 2014","Feb 17, 2014",2014-02-17,11144
2014,2,02,February,Feb,18,18,18th,"18th February, 2014","Feb 18, 2014",2014-02-18,12331
2014,2,02,February,Feb,19,19,19th,"19th February, 2014","Feb 19, 2014",2014-02-19,11932
2014,2,02,February,Feb,20,20,20th,"20th February, 2014","Feb 20, 2014",2014-02-20,12142
2014,2,02,February,Feb,21,21,21st,"21st February, 2014","Feb 21, 2014",2014-02-21,11988
2014,2,02,February,Feb,22,22,22nd,"22nd February, 2014","Feb 22, 2014",2014-02-22,8049
2014,2,02,February,Feb,23,23,23rd,"23rd February, 2014","Feb 23, 2014",2014-02-23,7092
2014,2,02,February,Feb,24,24,24th,"24th February, 2014","Feb 24, 2014",2014-02-24,11621
2014,2,02,February,Feb,25,25,25th,"25th February, 2014","Feb 25, 2014",2014-02-25,12291
2014,2,02,February,Feb,26,26,26th,"26th February, 2014","Feb 26, 2014",2014-02-26,11932
2014,2,02,February,Feb,27,27,27th,"27th February, 2014","Feb 27, 2014",2014-02-27,11856
2014,2,02,February,Feb,28,28,28th,"28th February, 2014","Feb 28, 2014",2014-02-28,11671
2014,3,03,March,Mar,1,01,1st,"1st March, 2014","Mar 1, 2014",2014-03-01,8186
2014,3,03,March,Mar,2,02,2nd,"2nd March, 2014","Mar 2, 2014",2014-03-02,7267
2014,3,03,March,Mar,3,03,3rd,"3rd March, 2014","Mar 3, 2014",2014-03-03,11793
2014,3,03,March,Mar,4,04,4th,"4th March, 2014","Mar 4, 2014",2014-03-04,12065
2014,3,03,March,Mar,5,05,5th,"5th March, 2014","Mar 5, 2014",2014-03-05,12129
2014,3,03,March,Mar,6,06,6th,"6th March, 2014","Mar 6, 2014",2014-03-06,12069
2014,3,03,March,Mar,7,07,7th,"7th March, 2014","Mar 7, 2014",2014-03-07,12035
2014,3,03,March,Mar,8,08,8th,"8th March, 2014","Mar 8, 2014",2014-03-08,8140
2014,3,03,March,Mar,9,09,9th,"9th March, 2014","Mar 9, 2014",2014-03-09,6789
2014,3,03,March,Mar,10,10,10th,"10th March, 2014","Mar 10, 2014",2014-03-10,11620
2014,3,03,March,Mar,11,11,11th,"11th March, 2014","Mar 11, 2014",2014-03-11,12084
2014,3,03,March,Mar,12,12,12th,"12th March, 2014","Mar 12, 2014",2014-03-12,11819
2014,3,03,March,Mar,13,13,13th,"13th March, 2014","Mar 13, 2014",2014-03-13,11623
2014,3,03,March,Mar,14,14,14th,"14th March, 2014","Mar 14, 2014",2014-03-14,11841
2014,3,03,March,Mar,15,15,15th,"15th March, 2014","Mar 15, 2014",2014-03-15,8080
2014,3,03,March,Mar,16,16,16th,"16th March, 2014","Mar 16, 2014",2014-03-16,6973
2014,3,03,March,Mar,17,17,17th,"17th March, 2014","Mar 17, 2014",2014-03-17,11936
2014,3,03,March,Mar,18,18,18th,"18th March, 2014","Mar 18, 2014",2014-03-18,12231
2014,3,03,March,Mar,19,19,19th,"19th March, 2014","Mar 19, 2014",2014-03-19,11953
2014,3,03,March,Mar,20,20,20th,"20th March, 2014","Mar 20, 2014",2014-03-20,12266
2014,3,03,March,Mar,21,21,21st,"21st March, 2014","Mar 21, 2014",2014-03-21,11987
2014,3,03,March,Mar,22,22,22nd,"22nd March, 2014","Mar 22, 2014",2014-03-22,8109
2014,3,03,March,Mar,23,23,23rd,"23rd March, 2014","Mar 23, 2014",2014-03-23,7147
2014,3,03,March,Mar,24,24,24th,"24th March, 2014","Mar 24, 2014",2014-03-24,11542
2014,3,03,March,Mar,25,25,25th,"25th March, 2014","Mar 25, 2014",2014-03-25,12342
2014,3,03,March,Mar,26,26,26th,"26th March, 2014","Mar 26, 2014",2014-03-26,11809
2014,3,03,March,Mar,27,27,27th,"27th March, 2014","Mar 27, 2014",2014-03-27,11823
2014,3,03,March,Mar,28,28,28th,"28th March, 2014","Mar 28, 2014",2014-03-28,11730
2014,3,03,March,Mar,29,29,29th,"29th March, 2014","Mar 29, 2014",2014-03-29,8153
2014,3,03,March,Mar,30,30,30th,"30th March, 2014","Mar 30, 2014",2014-03-30,7215
2014,3,03,March,Mar,31,31,31st,"31st March, 2014","Mar 31, 2014",2014-03-31,11511
2014,4,04,April,Apr,1,01,1st,"1st April, 2014","Apr 1, 2014",2014-04-01,11710
2014,4,04,April,Apr,2,02,2nd,"2nd April, 2014","Apr 2, 2014",2014-04-02,12003
2014,4,04,April,Apr,3,03,3rd,"3rd April, 2014","Apr 3, 2014",2014-04-03,11984
2014,4,04,April,Apr,4,04,4th,"4th April, 2014","Apr 4, 2014",2014-04-04,12319
2014,4,04,April,Apr,5,05,5th,"5th April, 2014","Apr 5, 2014",2014-04-05,7926
2014,4,04,April,Apr,6,06,6th,"6th April, 2014","Apr 6, 2014",2014-04-06,7127
2014,4,04,April,Apr,7,07,7th,"7th April, 2014","Apr 7, 2014",2014-04-07,11508
2014,4,04,April,Apr,8,08,8th,"8th April, 2014","Apr 8, 2014",2014-04-08,12187
2014,4,04,April,Apr,9,09,9th,"9th April, 2014","Apr 9, 2014",2014-04-09,11875
2014,4,04,April,Apr,10,10,10th,"10th April, 2014","Apr 10, 2014",2014-04-10,12026
2014,4,04,April,Apr,11,11,11th,"11th April, 2014","Apr 11, 2014",2014-04-11,12018
2014,4,04,April,Apr,12,12,12th,"12th April, 2014","Apr 12, 2014",2014-04-12,7980
2014,4,04,April,Apr,13,13,13th,"13th April, 2014","Apr 13, 2014",2014-04-13,7181
2014,4,04,April,Apr,14,14,14th,"14th April, 2014","Apr 14, 2014",2014-04-14,11912
2014,4,04,April,Apr,15,15,15th,"15th April, 2014","Apr 15, 2014",2014-04-15,12274
2014,4,04,April,Apr,16,16,16th,"16th April, 2014","Apr 16, 2014",2014-04-16,11858
2014,4,04,April,Apr,17,17,17th,"17th April, 2014","Apr 17, 2014",2014-04-17,12070
2014,4,04,April,Apr,18,18,18th,"18th April, 2014","Apr 18, 2014",2014-04-18,11132
2014,4,04,April,Apr,19,19,19th,"19th April, 2014","Apr 19, 2014",2014-04-19,7641
2014,4,04,April,Apr,20,20,20th,"20th April, 2014","Apr 20, 2014",2014-04-20,6877
2014,4,04,April,Apr,21,21,21st,"21st April, 2014","Apr 21, 2014",2014-04-21,11664
2014,4,04,April,Apr,22,22,22nd,"22nd April, 2014","Apr 22, 2014",2014-04-22,12528
2014,4,04,April,Apr,23,23,23rd,"23rd April, 2014","Apr 23, 2014",2014-04-23,12014
2014,4,04,April,Apr,24,24,24th,"24th April, 2014","Apr 24, 2014",2014-04-24,12178
2014,4,04,April,Apr,25,25,25th,"25th April, 2014","Apr 25, 2014",2014-04-25,11811
2014,4,04,April,Apr,26,26,26th,"26th April, 2014","Apr 26, 2014",2014-04-26,7949
2014,4,04,April,Apr,27,27,27th,"27th April, 2014","Apr 27, 2014",2014-04-27,7184
2014,4,04,April,Apr,28,28,28th,"28th April, 2014","Apr 28, 2014",2014-04-28,11681
2014,4,04,April,Apr,29,29,29th,"29th April, 2014","Apr 29, 2014",2014-04-29,12121
2014,4,04,April,Apr,30,30,30th,"30th April, 2014","Apr 30, 2014",2014-04-30,11591
2014,5,05,May,May,1,01,1st,"1st May, 2014","May 1, 2014",2014-05-01,12412
2014,5,05,May,May,2,02,2nd,"2nd May, 2014","May 2, 2014",2014-05-02,12011
2014,5,05,May,May,3,03,3rd,"3rd May, 2014","May 3, 2014",2014-05-03,8015
2014,5,05,May,May,4,04,4th,"4th May, 2014","May 4, 2014",2014-05-04,7171
2014,5,05,May,May,5,05,5th,"5th May, 2014","May 5, 2014",2014-05-05,11788
2014,5,05,May,May,6,06,6th,"6th May, 2014","May 6, 2014",2014-05-06,12487
2014,5,05,May,May,7,07,7th,"7th May, 2014","May 7, 2014",2014-05-07,12127
2014,5,05,May,May,8,08,8th,"8th May, 2014","May 8, 2014",2014-05-08,12166
2014,5,05,May,May,9,09,9th,"9th May, 2014","May 9, 2014",2014-05-09,11949
2014,5,05,May,May,10,10,10th,"10th May, 2014","May 10, 2014",2014-05-10,8100
2014,5,05,May,May,11,11,11th,"11th May, 2014","May 11, 2014",2014-05-11,7145
2014,5,05,May,May,12,12,12th,"12th May, 2014","May 12, 2014",2014-05-12,11671
2014,5,05,May,May,13,13,13th,"13th May, 2014","May 13, 2014",2014-05-13,12057
2014,5,05,May,May,14,14,14th,"14th May, 2014","May 14, 2014",2014-05-14,12234
2014,5,05,May,May,15,15,15th,"15th May, 2014","May 15, 2014",2014-05-15,12387
2014,5,05,May,May,16,16,16th,"16th May, 2014","May 16, 2014",2014-05-16,12065
2014,5,05,May,May,17,17,17th,"17th May, 2014","May 17, 2014",2014-05-17,8051
2014,5,05,May,May,18,18,18th,"18th May, 2014","May 18, 2014",2014-05-18,7200
2014,5,05,May,May,19,19,19th,"19th May, 2014","May 19, 2014",2014-05-19,11925
2014,5,05,May,May,20,20,20th,"20th May, 2014","May 20, 2014",2014-05-20,12854
2014,5,05,May,May,21,21,21st,"21st May, 2014","May 21, 2014",2014-05-21,12545
2014,5,05,May,May,22,22,22nd,"22nd May, 2014","May 22, 2014",2014-05-22,12634
2014,5,05,May,May,23,23,23rd,"23rd May, 2014","May 23, 2014",2014-05-23,12631
2014,5,05,May,May,24,24,24th,"24th May, 2014","May 24, 2014",2014-05-24,8456
2014,5,05,May,May,25,25,25th,"25th May, 2014","May 25, 2014",2014-05-25,7393
2014,5,05,May,May,26,26,26th,"26th May, 2014","May 26, 2014",2014-05-26,7657
2014,5,05,May,May,27,27,27th,"27th May, 2014","May 27, 2014",2014-05-27,12490
2014,5,05,May,May,28,28,28th,"28th May, 2014","May 28, 2014",2014-05-28,13411
2014,5,05,May,May,29,29,29th,"29th May, 2014","May 29, 2014",2014-05-29,12753
2014,5,05,May,May,30,30,30th,"30th May, 2014","May 30, 2014",2014-05-30,12257
2014,5,05,May,May,31,31,31st,"31st May, 2014","May 31, 2014",2014-05-31,8462
2014,6,06,June,Jun,1,01,1st,"1st June, 2014","Jun 1, 2014",2014-06-01,7474
2014,6,06,June,Jun,2,02,2nd,"2nd June, 2014","Jun 2, 2014",2014-06-02,11885
2014,6,06,June,Jun,3,03,3rd,"3rd June, 2014","Jun 3, 2014",2014-06-03,12246
2014,6,06,June,Jun,4,04,4th,"4th June, 2014","Jun 4, 2014",2014-06-04,12320
2014,6,06,June,Jun,5,05,5th,"5th June, 2014","Jun 5, 2014",2014-06-05,12256
2014,6,06,June,Jun,6,06,6th,"6th June, 2014","Jun 6, 2014",2014-06-06,11965
2014,6,06,June,Jun,7,07,7th,"7th June, 2014","Jun 7, 2014",2014-06-07,8164
2014,6,06,June,Jun,8,08,8th,"8th June, 2014","Jun 8, 2014",2014-06-08,7359
2014,6,06,June,Jun,9,09,9th,"9th June, 2014","Jun 9, 2014",2014-06-09,11886
2014,6,06,June,Jun,10,10,10th,"10th June, 2014","Jun 10, 2014",2014-06-10,12513
2014,6,06,June,Jun,11,11,11th,"11th June, 2014","Jun 11, 2014",2014-06-11,12090
2014,6,06,June,Jun,12,12,12th,"12th June, 2014","Jun 12, 2014",2014-06-12,12442
2014,6,06,June,Jun,13,13,13th,"13th June, 2014","Jun 13, 2014",2014-06-13,11651
2014,6,06,June,Jun,14,14,14th,"14th June, 2014","Jun 14, 2014",2014-06-14,8199
2014,6,06,June,Jun,15,15,15th,"15th June, 2014","Jun 15, 2014",2014-06-15,7375
2014,6,06,June,Jun,16,16,16th,"16th June, 2014","Jun 16, 2014",2014-06-16,12068
2014,6,06,June,Jun,17,17,17th,"17th June, 2014","Jun 17, 2014",2014-06-17,12555
2014,6,06,June,Jun,18,18,18th,"18th June, 2014","Jun 18, 2014",2014-06-18,12524
2014,6,06,June,Jun,19,19,19th,"19th June, 2014","Jun 19, 2014",2014-06-19,12217
2014,6,06,June,Jun,20,20,20th,"20th June, 2014","Jun 20, 2014",2014-06-20,12532
2014,6,06,June,Jun,21,21,21st,"21st June, 2014","Jun 21, 2014",2014-06-21,8299
2014,6,06,June,Jun,22,22,22nd,"22nd June, 2014","Jun 22, 2014",2014-06-22,7414
2014,6,06,June,Jun,23,23,23rd,"23rd June, 2014","Jun 23, 2014",2014-06-23,11939
2014,6,06,June,Jun,24,24,24th,"24th June, 2014","Jun 24, 2014",2014-06-24,12704
2014,6,06,June,Jun,25,25,25th,"25th June, 2014","Jun 25, 2014",2014-06-25,12499
2014,6,06,June,Jun,26,26,26th,"26th June, 2014","Jun 26, 2014",2014-06-26,12621
2014,6,06,June,Jun,27,27,27th,"27th June, 2014","Jun 27, 2014",2014-06-27,12236
2014,6,06,June,Jun,28,28,28th,"28th June, 2014","Jun 28, 2014",2014-06-28,8441
2014,6,06,June,Jun,29,29,29th,"29th June, 2014","Jun 29, 2014",2014-06-29,7563
2014,6,06,June,Jun,30,30,30th,"30th June, 2014","Jun 30, 2014",2014-06-30,12243
2014,7,07,July,Jul,1,01,1st,"1st July, 2014","Jul 1, 2014",2014-07-01,13575
2014,7,07,July,Jul,2,02,2nd,"2nd July, 2014","Jul 2, 2014",2014-07-02,13183
2014,7,07,July,Jul,3,03,3rd,"3rd July, 2014","Jul 3, 2014",2014-07-03,13043
2014,7,07,July,Jul,4,04,4th,"4th July, 2014","Jul 4, 2014",2014-07-04,9278
2014,7,07,July,Jul,5,05,5th,"5th July, 2014","Jul 5, 2014",2014-07-05,7778
2014,7,07,July,Jul,6,06,6th,"6th July, 2014","Jul 6, 2014",2014-07-06,7568
2014,7,07,July,Jul,7,07,7th,"7th July, 2014","Jul 7, 2014",2014-07-07,13038
2014,7,07,July,Jul,8,08,8th,"8th July, 2014","Jul 8, 2014",2014-07-08,13500
2014,7,07,July,Jul,9,09,9th,"9th July, 2014","Jul 9, 2014",2014-07-09,12577
2014,7,07,July,Jul,10,10,10th,"10th July, 2014","Jul 10, 2014",2014-07-10,13146
2014,7,07,July,Jul,11,11,11th,"11th July, 2014","Jul 11, 2014",2014-07-11,12699
2014,7,07,July,Jul,12,12,12th,"12th July, 2014","Jul 12, 2014",2014-07-12,8650
2014,7,07,July,Jul,13,13,13th,"13th July, 2014","Jul 13, 2014",2014-07-13,7626
2014,7,07,July,Jul,14,14,14th,"14th July, 2014","Jul 14, 2014",2014-07-14,12394
2014,7,07,July,Jul,15,15,15th,"15th July, 2014","Jul 15, 2014",2014-07-15,13207
2014,7,07,July,Jul,16,16,16th,"16th July, 2014","Jul 16, 2014",2014-07-16,12881
2014,7,07,July,Jul,17,17,17th,"17th July, 2014","Jul 17, 2014",2014-07-17,12817
2014,7,07,July,Jul,18,18,18th,"18th July, 2014","Jul 18, 2014",2014-07-18,12439
2014,7,07,July,Jul,19,19,19th,"19th July, 2014","Jul 19, 2014",2014-07-19,8720
